X2_phon,Freq
skut,3.73
skut,3.73
skRabl,1.39
skRatS,0.41
skRatSiG,0.17
skRib,2.05
skRibujaR,0.17
skRipt,6.45
skRotOm,0.77
skROb,2.72
skR9b,2.72
skRypyl,6.66
skRyt5,0.71
skylt9R,3.63
skyltRis,3.63
skyltyR,7.12
seNOR,9.75
sibORgjOm,0.1
so,9.01
s9g6,11.09
s9g6dER,0.68
s9g6d,124.54
s9g6d,124.54
s2g6do,0.2
s9kuRizm,0.26
s9kuR,70.36
s9kus,2.59
s9kREt,0.57
s9kRetaRja,1.43
s9kRE,103.49
sEkt,5.02
sekt9R,26.5
seksj6,20.34
sEgm@,0.69
sES,0.23
sEgl,0.69
sEN9R,153.82
sEN9Ri,3
s5,44.9
sEn,0.14
sEl,21.83
sElf,0.67
sElfk6tRol,0.19
sElfk6tRol,0.16
sElfdef@s,0.18
sElfmEjdman,0.14
sElfsERvis,0.37
sEl,10.26
sElEt,0.36
sElts,0.17
sElva,0.44
s9maj,0.19
s9mEn,290.85
s@bl@,25.63
s9mEl,4.1
s9m@s,4.8
s9mEstR,3.53
s9m9R,0.44
s9m2z,0.11
s9m2z,0.44
s9mi,0.52
s9milibERte,0.26
s9miR9mORk,0.48
s9m6s,0.3
s9mul,0.89
sEmtEks,0.1
sEn,0.48
senjOR,0.64
s@s,117.57
s@sasj6,17.26
s@sasjonEl,0.98
s@s9R,0.42
s@sibilite,5.95
s@sibl9Ri,0.5
s@s8alite,1.14
s@t@s,7.7
s@t9R,0.71
s@ti,0.7
s@tje,5.72
s@tim@,75.72
s@tim@tal,0.83
s@tim@tal,0.83
s@tim@talizm,0.75
s@tim@talite,0.18
s@tim@to,0.83
s@tinEl,4.5
sEpt@bR,16.01
sEpt@tRij6,0.16
sEptisemi,0.23
sEptim,0.81
s9k5,0.29
sERbokRoat,0.14
s9R5,0.26
s9REn,0.26
sER,0.56
sERZ,1.1
sERZ@,27.36
sERZ@SEf,1.52
sERZ@maZOR,0.71
s9Rjal,0.69
sR5ga,0.14
sR5g,6.15
sERm@,21.19
sERm6,7.61
sERmon9R,0.28
sERp@,32.2
sERp@t5,0.23
sERp@tin,0.23
sERpijER,1.85
sERa,0.82
sER,5.28
sERtEt,0.22
seRyR,10.07
seRyRRi,0.22
seRyRjER,2.25
seRyRje,2.25
sERtaw,2
sERtaw,0.1
sERv@,7.41
sERv@t,7.41
sERv9R,23.21
sERv2z,23.21
sERvis,187.67
sERvjEt,25.64
sERvit9R,16.43
sERvityd,0.57
sesj6,3.29
sEstERs,0.85
sEt,3.76
s9j,5.49
s9l,102.45
s9l,102.45
s9vRaZ,0.51
sEksapil,0.44
seksSOp,0.57
seksaZenER,0.17
sEks,52.09
seksizm,0.39
seksoloZi,0.21
sekst@,0.22
seks8alite,6.02
SeRif,46.65
Saba,4.25
Sa,1.13
SEjk9R,0.5
Sal,0.17
Saman,0.92
S@pw5,1.57
S@pw5,2.61
S@pwin9R,0.24
S@pwin2z,0.24
SEd,0.17
SEkEl,1.03
SERif,2.61
SERpa,0.18
SERi,2.75
Sjatsu,0.28
SiliG,2.28
Simi,0.11
Sit,3
Sogun,0.1
Sogun,0.32
Sut,1.29
SOpiG,5.75
SORt,4.42
SRapnEl,0.1
S9nt,0.16
si,1.22
sjEkl,45.77
sjEZ,29.44
sjamwa,1.57
sjamwaz,1.57
sibeRj5,0.12
sibil,0.37
sisilj5,3.6
sisiljEn,3.6
sida,5.02
side5,0.18
sideRyRZi,0.12
sajdkaR,0.23
sjERa,4.27
sjEst,9.58
sj9R,8.06
sifl9m@,4.83
siflE,4.61
sigl,0.7
siNal,39.61
siNalm@,3.43
siNal9R,0.83
siNalizasj6,0.52
siNatyR,18.47
siNo,39.61
siN,82.73
siNE,0.16
siNifj@s,0.14
siNifikasj6,5.77
siNOR,5.36
siNoRa,5.36
siNoRina,0.64
sil,2.65
sil@s,106.43
sil@sj2,1.53
silEks,0.33
silwEt,4.11
silis,0.18
silisjOm,0.24
silikOn,2.42
silikoz,0.19
sijaZ,1.43
sij6,0.72
silo,1.23
sima,0.37
simagRe,1.03
similaRite,0.31
similityd,0.87
s5plE,0.78
s5plEt,0.17
s5plisite,2.75
s5plifikasj6,0.15
simylakR,0.84
simylat9R,1.05
simylasj6,3.69
simylatRis,1.05
sinekyR,0.52
s5seRite,3.77
s5Z,35.48
s5ZRi,0.9
s5Z,35.48
s5gl,1.1
s5gl2t6,0.17
s5gylaRite,0.89
sinistRe,0.26
sinistR,1.41
sinys,1.3
sinyzit,0.33
sif6,0.83
siR,10.48
siREn,11.35
siR,3.37
siRoko,1.52
siRo,5.75
sitin,0.3
sitaR,0.16
sitkOm,0.85
sit,17.17
sity,0.95
sit8asj6,108.99
sizjEm,2.11
ska,0.35
skaj,0.12
skEjt,2.5
skEjtbORd,0.57
skEjtbORd,1.13
skat,2.5
skEtS,2.54
ski,16.57
skj9R,1.13
skj2z,1.13
skif,0.14
skin,0.93
skjEd,1.59
skip,2.27
skip9R,1.32
slalOm,0.2
slipiG,0.37
slibaR,0.11
slis,0.19
slip,11.35
slog@,4.96
slo,0.1
sl9g,0.1
smak,0.15
smala,0.2
smatS,0.4
smajli,0.78
smOg,0.29
smOkiG,4.9
snak,1.21
snakbaR,0.23
snajp9R,4.5
snipER,4.5
snobinaR,0.46
snobinaRd,0.46
snobizm,0.79
snOb,1.35
sulaR,1.19
sulaRd,1.19
sulo,0.29
sOwpopeRa,0.17
sobRijete,0.7
sobRikE,0.52
sOk,0.57
sOs9R,0.64
sosjete,75.46
sosjal,0.31
sosjaldemokRat,0.14
sOsjalizasj6,0.1
sosjalizm,4.9
sosjodemokRat,0.14
sosjoloZi,1.09
sOkl,0.72
sokEt,0.38
soda,10.23
sodjOm,1.13
sodomi,1.44
sodomit,0.86
s9R,184.99
s9REt,2.12
sofa,4.77
sOft,0.1
sOftbal,0.69
swa,0.28
swa,10.38
swaRi,0.32
swaf,31.82
swafaR,0.33
swafaRd,0.33
swaN@,0.1
swaN@t,0.1
swaN9R,0.16
sw5,71.99
swaR,575.7
swaRe,102.37
swas@tEn,0.42
swas@t,0.87
swas@tdis,0.15
soZa,2.28
sOl,47.17
sOlenOid,0.11
solenoid,0.11
solaRjOm,0.36
sOlda,107.92
sOldat,107.92
sOl,1.35
solEj,123.34
solanite,0.15
solEks,0.25
solfEZ,0.16
soli,5.22
solidaRite,2.87
solid,2.91
solidite,0.65
solityd,19.64
soliv,0.22
solisitasj6,0.24
solisit9R,0.4
solisit2z,0.4
solisityd,1.85
solo,5.22
sOlstis,0.54
solyte,0.17
solysj6,61.96
sOlvabilite,0.15
sOlv@,0.24
soma,0.48
somalj5,0.32
s6bReRo,0.57
s6bR9Ro,0.57
somER,0.21
somasj6,1
somEj,44.53
sOm9lje,0.34
sOm,35.25
somE,17.44
somje,0.3
somite,0.5
sOmn@byl,2.71
sOmn@bylizm,0.27
sOmnifER,5.73
sOmnol@s,0.37
s6,47.51
sonaR,1.71
sonat,2.98
sonatin,0.14
s6daZ,4.64
s6d,6.31
s6d9R,0.13
s6d2z,0.13
s6g,0.4
s6Z,4.53
s6ZRi,0.16
sOnRi,6.65
sonE,1.21
sonEt,9.55
son9R,1.34
sono,1.23
sonoRite,0.29
sonotOn,0.17
sOfi,1.23
sofizm,0.29
sofistikasj6,0.22
sofoRa,0.14
sORbE,0.55
sORbje,1.18
sORsElRi,5.24
sORsjER,54.09
sORsje,54.09
sORnEt,1.83
soRoRite,0.11
sOR,44.8
sORt,114.73
sORti,47.81
sORtilEZ,3.19
sORtiR,5.16
sozi,1.89
so,5.84
sOt,5.84
sotiz,6.97
su,35.98
subasm@,0.13
subR9so,0.53
subREt,1.11
suS,4.93
susi,49.47
sukup,4.14
sudanE,0.24
sudaR,0.16
sud,0.88
sud9R,1.42
sud2z,1.42
sudyR,1.35
su,0.11
sufle,1.33
sufl,26.98
sufl9Ri,0.98
suflE,0.47
sufl9R,1.35
sufl2z,1.35
sufR@s,30.02
sufR9dul9R,0.27
sufi,0.44
sufR,2.37
swE,10.41
sujyR,0.79
suk,0.81
sul,1.71
sulEvm@,1.04
sulaZm@,4.94
sulje,9.76
sumisj6,1.63
sups6,15.53
supap,0.92
sup,32.26
sup@t,0.19
supe,6.48
supjER,0.1
supiR,7.85
supiRaj,0.16
supiR@,0.96
supiRo,0.16
suplEs,1.28
suRat,0.14
suRs,46.44
suRsje,0.4
suRsi,5.85
suR,2.94
suRm8E,1.48
suRdm8Et,0.24
suRdin,0.73
suRiso,0.35
suRisjER,0.41
suRiR,36.08
suRi,21.94
suRnwa,0.39
suRnwaz,0.39
subwa,0.49
suSEf,0.73
sukomite,0.26
sukomisj6,0.18
sudevlOpm@,0.3
sudiREkt9R,0.66
sudiREktRis,0.66
suzefEktif,0.11
suz@t@dy,0.77
suzEspEs,0.11
suzEspas,0.22
sufifR,0.72
suzOm,0.2
suz5t@d@,0.3
sulj2tn@,0.81
sum5,0.28
sumaR5,11.14
sumaRinje,0.26
sumERd,0.59
suministR,0.17
suzOf,0.14
suzofisje,0.65
supRefEktyR,0.17
supRod8i,0.48
supRogRam,0.12
supRoletaRja,0.34
sus9kRetER,0.65
sus9kRetaRja,0.1
susOl,13.5
sustasj6,0.17
sutas,0.11
sutitRaZ,54.64
sutitR,23.09
sutREt@,0.23
suvEtm@,6.57
suskRipsj6,0.16
sustRaksj6,0.15
sutan,1.75
sut,2.62
sutn9R,1.36
sutER5,2.9
sutj5,18.87
sutj5gORZ,5.86
sutif,2.11
sutRa,0.2
suvniR,63.24
suvR5,5.33
suvREn,5.33
suvREnte,0.63
sovjEt,2.54
spa,1.05
spesjal,0.81
spesjalizasj6,0.43
spesjalite,10.06
spesifikasj6,0.48
spesifisite,0.25
spesimEn,5.26
spekylat9R,0.88
spekylasj6,2.13
spekylatRis,0.88
spekylos,0.14
spekylOm,0.13
speleo,0.27
spageti,7.02
spaRadRa,1.78
spaRsjat,0.36
spasm,2.13
spatyl,0.45
spik9R,1.25
spikRin,1.25
spesjEs,0.1
spEktakl,55.19
spEktat9R,8.42
spEktatRis,8.42
spEktR,4.25
spEktRogRafi,0.14
spEktRomEtR,0.34
spitS,1.88
spid,3.45
spERmatozoid,0.51
spERm,8.47
sfER,3.9
sf5ktER,0.34
sf5ks,1.27
spik,0.14
spajd9R,3.27
spin,0.14
spiRal,1.31
spiR,0.23
spiRitizm,1.81
spiRit8alizm,0.14
spiRit8alite,0.79
spiRit8El,0.4
spiRit82,0.41
splin,0.11
spl@d9R,5.02
sp6sOR,2.72
sp6taneite,0.91
spun,0.31
spOR,0.91
spOR,30.04
spORtif,3.11
spORtiv,3.11
spOt,3.5
sputnik,0.24
spRat,0.4
spREj,2.71
spRiG,0.83
spRing9R,0.59
spRint,0.89
spRint9R,0.34
skwal,0.47
skwaR,5.89
skwaS,0.73
skwat,1.23
skwat9R,0.46
skwat9R,0.17
skwiz,0.1
sk9lEt,6.75
stEl,0.35
stenogRafi,0.32
stefanwa,0.27
steReo,2.51
steReotip,0.54
steRilE,0.11
steRilizat9R,0.18
steRilizasj6,0.37
steRilite,1.09
stetoskOp,0.5
stabilizat9R,0.84
stabilizasj6,0.36
stabilite,1.81
stad,15.14
stadjOm,0.22
staf,1.39
staZ,6.16
stagnasj6,0.19
stakanovist,0.27
stalaktit,0.15
stalag,0.37
stalagmit,0.12
stalinizm,0.14
stal,0.32
st@s,0.25
st@d,7.02
st@dbaj,0.83
st@daR,3.24
st@diG,1
stafilOkOk,0.11
stafilokOk,0.11
staR,39.34
staRlEt,0.39
staROst,0.6
staRt9p,0.35
staRt9R,1
staz,1.23
stasj6,29.71
stasj6sERvis,4.22
stasjOnm@,1.83
statik,0.1
statistisj5,0.1
statistisjEn,0.1
statistik,5.11
statykwo,0.94
staty,19.5
stat8Et,0.54
statyR,0.75
statys,0.22
staty,6.13
stEk,10.76
stEp,2.78
stERliG,0.29
stERnOm,0.97
stEts6,0.21
stik,0.78
stigmat,0.99
stimyl@,1.81
stimylat9R,0.42
stimylasj6,1.29
stimyli,0.84
stimylys,0.84
stOk,5.66
stOkkaR,0.19
stOkOpS9n,0.18
stokaZ,1.33
stok9R,0.65
stOks,0.1
stomOksi,0.27
stOp,44.5
stOR,3.59
stoRibORd,0.28
stut,0.45
stR@gylasj6,1.28
stRap6t5,0.18
stRas,0.21
stRas,0.39
stRatEZ,1.31
stRateZi,9.8
stRataZEm,1.89
stRat,0.34
stRatosfER,0.62
stREptokOk,0.18
stREs,10.85
stREtS,0.29
stREtSiG,0.28
stRidylasj6,0.16
stRi,0.73
stRiG,3.9
stRip,2.44
stRiptiz,4.04
stRiptiz9R,4.02
stRiptiz2z,4.02
stRiptiz,0.6
stRiptiz2z,0.44
stROf,0.3
stRyktyR,8.74
StRud9l,0.46
stRiknin,0.74
styk,0.16
stydjo,27.77
styp,0.2
stypefaksj6,0.36
stypefj@,2.69
styp9R,1.57
stypidite,3.63
stypR,0.14
styp,2.26
styp,2.26
stil,32.34
stilizm,0.23
stilo,17.73
stilobij,0.17
sys6,1.05
s8edwa,4.76
s8edwaz,4.76
s8e,0.35
s8ER,0.3
sypk6sj@,2.17
sybdivizj6,0.16
sybZEktivite,0.44
sybZ6ktif,0.22
sybmERsibl,0.19
sybORdone,0.81
sypzid,0.51
sybzid,0.51
sybzist@s,0.67
sypst@s,8.87
sypstity,2.37
sypstitysj6,0.69
syptERfyZ,0.8
syptilite,0.97
sybv@sj6,3
sybvERsj6,0.66
syk,0.61
syksE,39.58
sykses9R,2.8
syksesj6,2.92
sysj6,0.33
sykyb,0.46
sykyRsal,1.17
sysEt,2.29
sys9R,2.88
sys2z,2.88
sykRe,0.67
sykR,32.01
sykR9Ri,2.82
sykREt,0.52
sykRijER,0.58
sykRije,0.58
syd,23.95
sydafRik5,0.28
sydafRikEn,0.28
sydameRik5,0.15
sydameRikEn,0.15
sydEst,3.3
sydwEst,2.1
sydvjEtnamj5,0.12
sydasj6,0.14
swERte,0.22
s89R,11.71
syfiz@s,0.9
syfokasj6,0.42
syfRaZ,0.6
syfRaZEt,0.2
sygZEstj6,8.35
s8i,0.55
s8iside,1.12
s8iside,1.12
s8isid,27.33
s8i,0.72
s8if,0.96
s85tm@,0.12
s8isEs,1.42
s8it,275.9
s8it,0.56
s8iv@,26.99
s8iv@t,26.99
s8iv9R,0.27
s8iv2z,0.27
s8ivi,1.72
syZE,120.42
sylfamid,0.19
sylfat,0.46
sylfyR,0.15
sylki,0.14
sylt@,1.75
syltan,1.75
symak,0.13
s9mOm,0.56
symo,0.88
s9nlajt,0.16
sypeREt,0.56
sypeRj9R,13.63
sypeRj9R,13.63
sypeRjoRite,2
sypER,73.26
sypERb,8.04
sypERS9Ri,1.6
sypERfisjalite,0.27
sypERfisi,0.35
sypERfly,0.66
sypER5t@d@,0.1
sypERman,1.52
sypERmaRSe,12.19
sypERmEn,1.52
sypERnova,0.58
sypERpuvwaR,0.2
sypERp8is@s,0.34
sypERsonik,0.17
sypERstaR,1.82
sypERstisj2z,0.21
sypERstisj2,0.21
sypERstisj6,6.11
sypERstRyktyR,0.11
sypERviz9R,1.99
sypERvizj6,0.68
sypo,0.39
syple@s,0.14
syple@,0.5
syple@t,0.5
syplem@,2.8
syplikasj6,0.33
syplis,3.77
syplik,0.28
sypOR,2.94
sypoRt9R,6.07
sypORt9R,6.07
sypORt9R,0.21
sypORtRis,0.21
sypozisj6,4.1
sypozitwaR,0.56
sypResj6,0.8
sypRemasi,0.47
sypRak6dykt9R,0.16
syR,0.22
syRplas,0.2
syRbum,0.23
syRSaRZ,1.57
syRSof,0.48
syRkRwa,1.21
syRdite,0.41
syRdoz,0.27
syRdwe,1
syRdue,1
syRo,0.15
syRefEktif,0.1
syR@SER,0.65
syR@tREnm@,0.1
s9Rf,5.57
syRfas,22.7
s9Rf9R,1.96
s9Rf2z,1.96
syRZ9le,1.11
syROm,1.11
syR5,0.66
syR5t@d@,0.43
syR5t@d@t,0.43
syRZ2t2z,0.23
syRl@dm5,0.35
syRm9naZ,0.63
syRmwa,0.12
syRnatyREl,2.71
syRn6,7.79
syRn6bR,0.3
syRplas,0.3
syRply,1.25
syRpwa,0.23
syRpopylasj6,0.45
syRpRim,0.14
syRpRiz,82.94
syRpRizpaRti,0.2
syRpRizpaRti,0.1
syRpRotEktRis,0.1
syRRealizm,0.1
syRso,0.77
syRsi,3.6
syRtaks,0.13
syRt@sj6,0.37
syRtu,0.54
syRvEtm@,0.65
syRvEj@s,19.16
syRvEj@,2.58
syRvEj@t,2.58
syRv9ny,0.17
syRvi,11.64
syRviv@,12.8
syRviv@t,12.8
syRvOl,0.83
sysdi,0.31
sysdit,0.31
suSi,2.03
syspE,32.45
syspEkt,32.45
sysp@,1.44
sysp@sj6,4.06
sysp@swaR,0.11
syspisj6,1.44
sytyR,4.54
syzR5,0.2
syzREn,0.2
sikomOR,0.14
silab,1.52
siloZizm,0.13
silv5,0.2
simetRi,1.2
s5bjoz,0.68
s5bjOt,4.04
s5bOl,14.95
s5bolizm,0.19
s5pati,7.68
s5patiz@,0.75
s5patiz@t,0.75
s5foni,1.63
s5pozjOm,0.15
s5ptom,11.64
s5ptOmatOlOZi,0.11
sinagOg,2.88
sinaps,0.7
s5kRonizasj6,1.87
s5kOp,0.76
s5dik,0.61
s5dika,14.25
s5dRom,5.47
sinERZi,0.15
sinOd,0.2
sinonim,0.54
sinonim,0.54
sinOpsis,0.17
s5taks,0.27
s5tEz,1.63
s5te,0.61
s5tetiz9R,0.39
sifilis,1.53
siRj5,1.41
siRjEn,1.41
sistEm,76.92
te,30.96
t,30.96
tiS9Rt,10.87
tol,3.58
taS,31.01
tatOnm@,0.12
te,2.35
tefl6,0.17
tel,0.14
tele,106.42
telekabin,0.34
teleSaRZ9m@,0.32
telekom@d,4.37
telekomynikasj6,0.94
telekOm,0.3
telek6feR@s,0.41
telefilm,0.5
telegRam,11.44
telegRaf,1.66
telegidaZ,0.15
telekinezi,0.6
telemetRi,0.85
telemaRk9tiG,0.14
teleobZEktif,0.72
telepati,1.94
telefeRik,0.36
telefOn,160.8
telefoni,0.22
telepORtasj6,1
telesjEZ,1.18
telespEktat9R,2.19
telespEktatRis,2.19
teletEkst,0.1
teletip,0.1
televiz9R,2.43
televizj6,26.38
tel@sefal,1.2
telEskOp,2.46
telEks,1.18
telOS,0.16
temeRite,0.87
temwaNaZ,16.12
temw5,74.78
temw5kle,0.17
tenEbR,16.36
tenasite,0.89
tenja,0.11
tenOR,1.38
teReb@tin,0.55
tete,0.63
tetani,0.15
tetanos,0.64
tetin,0.81
tet6,4.59
tetRapleZi,0.14
tetRaRk,0.1
tetRas,0.16
tajSi,0.16
tajga,1.5
tE,0.34
tEtaR,0.86
tEt,475.87
taba,16
tabaZi,0.15
tabaZizm,0.26
tabaR,0.13
tabatjER,0.46
tabERnakl,0.69
tabl,118.37
tablo,50.11
tablEt,2.7
tablije,4.98
tablOid,0.45
tabloid,0.45
tabu,1.18
tabule,0.18
tabuRE,3.19
tak,3.21
taS,21.04
takikaRdi,0.82
takj6,0.24
takl,0.38
tako,2
tako,1.31
takt,2.68
taktisj5,0.36
taktisjEn,0.36
taktik,5.31
taf,1.05
taf,2.06
tafta,0.17
tag,0.79
tage,0.13
tagliatEl,0.38
taglijatEl,0.38
tajtSi,0.12
tE,0.51
tajad,0.3
taj,43.17
taj9R,8.03
taj2z,2.29
taji,0.34
taj6,0.12
t5,0.83
tala,0.34
talk,1.4
tal@,44.17
talib@,1.81
talisman,1.79
tOlki,0.32
tOlkiwOlki,1.37
tOlkiwOlkiz,1.37
talOS,0.25
tal6,11.72
taly,0.69
tamtam,1.06
tamaR5,0.14
t@buj,0.71
t@buR,10.2
t@buRmaZOR,0.26
t@buR5,0.56
tami,0.53
tamiz9R,0.14
t@paks,0.29
t@p6,4.28
t@pOnad,0.17
tamtam,0.13
t@,0.62
t@dEm,0.6
t@gaZ,0.24
t@Z@t,0.35
t@go,5.74
tanjER,2.06
t@k,8.41
t@k9R,0.78
t@kER,0.78
tane,0.18
tan,0.54
tan9R,0.31
t@to,0.11
t@t,76.62
t@tin,1.08
t@tinE,1.02
t@tuz,0.69
t@tuz,1.14
t@tRa,0.11
t@tRizm,0.17
t@,0.73
tapaZ,1.53
tapaZ9R,0.11
tapas,0.15
tap,1.37
tap,2.54
tapEt,7.16
tap9R,0.2
tap2z,0.2
tap5,2.31
tapinaZ,0.16
tapjoka,0.33
tapiR,0.16
tapi,20.13
tapisRi,1.34
tapisjER,0.32
tapisje,0.32
takE,0.14
takinRi,0.27
taRe,10.48
taRama,0.28
taR,34.1
taR,1.56
taR@tEl,0.12
taR@tyl,0.32
taRZ,0.4
taRif,6.26
taR5,0.1
taRmak,0.28
taRo,4.21
taRo,0.65
taRpe,0.32
taRt@,0.51
taRtan,0.51
taRt,13.04
taRt9lEt,0.68
taRtin,2.23
taRz@,0.16
ta,65.28
tas,21.89
tata,3
tatu,0.51
tatwaZ,12.06
tatw9R,0.37
tatu9R,0.37
tatw2z,0.37
to,0.88
todi,4.17
tolaR,1.78
tolaRd,1.78
tol,27
toljER,0.95
tolje,0.95
top,6.6
top5,0.4
toRo,10.82
toRomaSi,0.22
to,11.22
tavERn,3.02
taks,4.34
taksi,63.77
taksibRus,0.14
taksiman,0.34
taksimEn,0.34
taksinomi,0.1
tSekOslovak,0.16
tSadOR,0.23
tSatS,0.79
tSEtnik,0.83
tim,13.84
tEknisj5,5.16
tEknisjEn,5.16
tEknisite,0.14
tEknikolOR,0.41
tEkno,0.51
tEknoloZi,17.57
tEk,0.11
tekEl,0.23
ti,0.93
tiS9Rt,3.19
tEN,1.22
t5,4.87
t5t,0.77
t5tyR,2.49
t5tyRRi,0.46
t5tyRjER,1.06
t5tyRje,1.06
tEk,0.12
tEl,2.92
tElyR,0.14
t@peRam@,4.74
t@peR@s,0.32
t@peRatyR,15.68
t@pEt,19.73
t@p,3.38
t@peRa,0.1
t@pi,1.44
t@pl,15.69
t@plije,0.35
t@plje,0.35
tEmpo,1.44
t@,1031.05
t9naj,1.83
t9n@sjER,0.48
t9n@sje,0.48
t9n@,0.69
t@d@s,12.98
t@d9R,0.36
t@dER,0.36
t@d9R,0.23
t@dinit,0.24
t@d6,1.38
t@dREs,15.87
t@dR6,0.35
tenis,11.37
t9n6,0.23
t@sj6,21.28
t@takyl,1.11
t@tat9R,0.2
t@tasj6,7.56
t@tativ,19.04
t@tatRis,0.2
t@t,16.65
t@tyR,0.66
t9ny,21.96
tekila,3.81
t9kila,3.81
tERgal,0.16
tERm,37.67
tERminEz6,0.36
tERminal,5.61
tERminal,5.61
tERmino,5.61
tERminoloZi,0.46
tERminys,3.3
tERmit,2.23
tER5,52.58
tERamisin,0.14
tERas,10.57
tERasje,0.36
tER,294.45
tERpl5,0.2
tERo,0.19
tER9R,15.18
tERi,0.43
tERj5,3.67
tERjEn,3.67
tERje,1.15
tERin,0.21
tERitwaR,19.09
tERwaR,0.17
tERoRizm,5.59
tERtR,0.17
tes6,0.76
tEst,55.38
tEstam@,10.9
tEst9R,0.17
tEst2z,0.17
tEstikyl,2.46
tEstosteROn,1.18
tEt,0.14
t2t6,0.14
tEks,1.7
tEks@,0.95
tEksan,0.95
tEkst,20.42
tEkstil,0.72
tEkstyR,1.57
tEm,17.32
tEz,10.67
te,69.01
teatR,41.49
teatR2z,0.18
teatR2,0.18
tejER,1
tematik,0.14
tematik,0.14
teoloZi,1.97
teoloZj5,0.46
teoloZjEn,0.46
teoREm,0.41
teoRisj5,0.4
teoRisjEn,0.4
teoRi,32.38
teRap2tik,0.16
teRapi,13.63
taj,0.16
tajl@dE,0.3
tEta,0.21
talamys,0.13
talaso,0.45
talER,0.1
taljOm,0.14
t@ksgiviG,6.89
tERm,0.55
tERmo,0.1
tERmomEtR,1.43
tERmosta,1.31
toma,4.83
t6,5.88
tORakOtOmi,0.31
toRaks,3.62
tORin,0.13
tREn,0.1
tRil9R,0.58
sRil9R,0.58
tR6boz,0.56
tyg,0.33
tyn,4.63
t5,1.17
tiRoid,0.27
tjed9R,0.28
tjama,0.17
tij@,0.18
tjaR,0.51
tibet5,0.12
tibja,2.33
tik,3
tiktak,2.52
tikE,24.25
tj5,12.98
tjERse,1.32
tjERs,6.24
tjER,6.24
tjERm6d,1.96
tif,1.71
tiZ,3.73
tiNas,0.89
tigR,15.19
tigREs,15.19
tiki,0.16
til,0.35
tij,0.18
tij9l,1.59
tilt,1.11
t5bal,0.97
t5bR,7.86
t5bR9pOst,0.12
timidite,1.75
tajmiG,3.59
tim6,0.1
timonje,1.05
t5,0.52
tin,0.16
tinEt,0.12
t5tm@,0.95
t5tw5,0.39
tipi,0.36
tik,1.95
tiR,32.11
tiRe,0.11
tiRad,1.55
tiRaZ,3.76
tiRajm@,0.13
tiRaj9R,0.12
tiRamizy,0.24
tiR@,0.33
tiR,17.13
tiRofl@,0.51
tiRbuS6,0.93
tiRliR,1.43
tiRE,0.2
tiR9R,18.09
tiR2z,18.09
tiRwaR,14.65
tiRwaRkEs,0.49
tizan,2.86
tiz6,0.23
tizonje,1.01
tisaZ,0.26
tisR@,0.34
tisR@d,0.34
tis9R,0.44
tis2z,0.44
tisy,15.69
tit@,1.33
titan,1.69
titi,4.79
titRaZ,0.31
titR,41.35
titylER,1.8
titylaRizasj6,0.13
to,55.51
to,55.51
tost,16.3
toaste,0.45
tost9R,0.17
tobog@,0.86
tOk,2.26
tokad,0.3
tokaR,1.27
tOks5,0.48
tofy,1.56
tOZ,0.77
toyboy,0.18
twal,17.99
twalEtaZ,0.13
twalEt,62.84
twaz,0.29
twaz6,0.69
twa,49.01
twatyR,0.5
toleR@s,3.03
tole,0.19
tOm,2.51
tOman,0.27
tomat,20.77
t6be,3.21
t6b,49.67
t6bo,10.22
t6b9R,2.13
t6b2z,2.13
t6bola,1.23
tOm,0.88
tomi,0.12
tOmi,0.11
tomogRafi,0.56
t6,53.24
tonalite,1.78
t6d9R,2.04
t6d2z,2.04
t6g,1.73
tonik,2.04
tonikaRdjak,0.14
tonik,0.35
tOn,16.29
tono,4.37
tOnlE,0.43
tonEl,0.62
tonER,11.4
t6syR,0.85
t6t,0.17
t6t6,14.02
tonys,0.34
tOp,19.35
tOpmodEl,0.22
tOpmodEl,0.12
topaz,0.37
topin@buR,0.16
topo,3.17
topogRafi,0.33
tokad,0.13
tokaR,0.11
tOk,0.82
toReadOR,0.31
tORS,8.09
tORS6,3.48
tORbwajo,0.27
tORd9R,0.13
tOR,0.14
tOReRa,0.2
toReRo,1.17
tORNOl,0.31
toRi,0.12
tORnad,2.66
tORo,0.91
tORp9R,0.78
tORpijaZ,0.13
tORpij,5.28
tORpij9R,0.39
toR@,2.46
tORsad,0.17
tORs,3.82
tORs,3.82
tORsj6,0.37
tOR,67.97
tORtElini,0.34
tORtikoli,0.92
tORtija,1.73
tORtijaR,0.16
tORty,5.34
tORtyR,12.94
total,3.86
totalite,3.11
toto,3.86
totEm,1.42
toto,0.3
tot6,0.15
tubab,0.3
tubib,6.62
tuS,13.96
tuSpipi,0.35
tuSe,7.41
tuf,2.2
tundRa,0.29
tupE,2.23
tupi,1.79
tuRb,0.44
tuRbjER,0.1
tuRbij6,2.88
tuRd,0.1
tuREl,1.71
tuRizm,2.98
tuRm@,7.3
tuRm@t,1.48
tuRne,20.57
tuRnaZ,16.59
tuRn@,3.44
tuRn,3.28
tuRn9disk,0.74
tuRn9do,0.25
tuRn9sOl,1.43
tuRn9R,0.57
tuRn2z,0.57
tuRn9vis,3.46
tuRnikE,0.68
tuRni,0.58
tuRnwa,6.86
tuRnyR,3
tuRt,1.15
tuRt2Ro,2.38
tuRt9Ro,2.38
tuRt9REl,2.38
tus5,0.54
tu,330.7
tupaRi,0.16
